,id,direction
5332,EX_M00510_e,0.0
5333,EX_M00008_e,0.0
5334,EX_gpi_sig_e,0.0
5335,EX_kdn_e,0.0
5336,EX_m3gacpail_prot_hs_e,0.0
5337,EX_dolichol__L_e,0.0
5338,SK_his__L_c,0.0
5339,SK_lys__L_c,0.0
5340,EX_M00019_e,0.0
5341,EX_M00115_e,0.0
5342,EX_M00117_e,0.0
5343,EX_M00315_e,0.0
5344,EX_M00341_e,0.0
5345,EX_M01197_e,0.0
5346,EX_M01235_e,0.0
5347,SK_thr__L_c,0.0
5348,SK_val__L_c,0.0
5349,SK_ala__L_c,0.0
5350,EX_M01238_e,0.0
5351,SK_arg__L_c,0.0
5352,6OHFVSitr,0.0
5353,SK_asn__L_c,0.0
5354,SK_pro__L_c,0.0
5355,EX_M01582_e,0.0
5356,EX_M02053_e,0.0
5357,EX_M02457_e,0.0
5358,EX_M02745_e,0.0
5359,SK_tyr__L_c,0.0
5360,DM_CE5026_c,1.0
5361,DM_CE1562_c,1.0
5362,7AHGLZitr,0.0
5363,DM_ind56qn_c,1.0
5364,DM_CE5025_c,1.0
5365,DM_CE4888_c,1.0
5366,7BHGLZGLCitr,0.0
5367,DM_4abut_c,1.0
5368,DM_srtn_c,1.0
5369,DM_adrnl_c,1.0
5370,EX_M02560_e,0.0
5371,EX_C01601_e,0.0
5372,EX_M02108_e,0.0
5373,DM_nrpphr_c,1.0
5374,EX_M03134_e,0.0
5375,DM_tym_c,1.0
5376,DM_Lkynr_c,1.0
5377,PROTEIN_BS,1.0
5378,EX_M01111_e,0.0
5379,EX_h2co3_e,0.0
5380,EX_M01870_e,0.0
5381,EX_ditp_e,0.0
5382,EX_M02446_e,0.0
5383,EX_M02447_e,0.0
5384,CYOOm2i,1.0
5385,EX_itacon_e,0.0
5386,7HPVSitr,0.0
5387,ACMPitr,0.0
5388,AM19CSitr,0.0
5389,AM1ACSitr,0.0
5390,AM1ALCSitr,0.0
5391,AM1CGLCitr,0.0
5392,CARIBUPGLU_Sitr,0.0
5393,CRVSM22itr,0.0
5394,CSAitr,0.0
5395,DEOXFVSitx,0.0
5396,FVSitx,0.0
5397,GLC3MEACPitr,0.0
5398,GLZitr,0.0
5399,GTACMPitr,0.0
5400,IBUP_Ritr,0.0
5401,IBUP_Sitr,0.0
5402,LSTN1GLUCitr,0.0
5403,LSTNM1itr,0.0
5404,LSTNM2itr,0.0
5405,LSTNM5itr,0.0
5406,LSTNM7itr,0.0
5407,MDZitr,0.0
5408,MDZGLCitr,0.0
5409,NDERSVitr,0.0
5410,NFDOHitr,0.0
5411,PTVSTM13itr,0.0
5412,PVSGLUCitr,0.0
5413,TACRitr,0.0
5414,THSACMPitr,0.0
5415,TMACMPitr,0.0
5416,TMDitr,0.0
5417,TMDM3itr,0.0
5418,TSACMGLUCitr,0.0
5419,3HPVSCOAhc,1.0
5420,3HPVSTEThc,1.0
5421,1OHMDZitr,0.0
5422,25HVITD3tin_m,1.0
5423,4NPHSFte,0.0
5424,CO2tp,0.0
5425,COAtg,0.0
5426,EX_4pyrdx_e,0.0
5427,EX_5adtststeroneglc_e,0.0
5428,EX_5dhf_e,0.0
5429,EX_5homeprazole_e,0.0
5430,24_25VITD2Hm,1.0
5431,10FTHF5GLUtl,1.0
5432,10FTHF5GLUtm,1.0
5433,10FTHF6GLUtl,1.0
5434,10FTHF6GLUtm,1.0
5435,10FTHF7GLUtm,1.0
5436,10FTHFtl,0.0
5437,11DOCRTSLtm,0.0
5438,11DOCRTSTRNtm,0.0
5439,11DOCRTSTRNtr,0.0
5440,1a_24_25VITD2Hm,1.0
5441,1a_25VITD2Hm,1.0
5442,1MNCAMti,1.0
5443,1PPDCRp,1.0
5444,25VITD3Hm,1.0
5445,2DR1PP,1.0
5446,2HBO,0.0
5447,2HBt2,0.0
5448,2HCO3_NAt,0.0
5449,34DHOXPEGOX,0.0
5450,34DHOXPEGt,0.0
5451,34DHPHAMT,1.0
5452,34DHALDD,1.0
5453,34DHPLACOX_NADP,0.0
5454,34DHXMANDACOX_NADP,0.0
5455,34HPPOR,1.0
5456,35CGMPtn,0.0
5457,3AIBTm,0.0
5458,3DPHBH1,1.0
5459,3DPHBH2,1.0
5460,3DSPHR,1.0
5461,3HBCDm,0.0
5462,3HBCOAHLm,1.0
5463,3HKYNAKGAT,1.0
5464,3HLYTCL,1.0
5465,3M4HDXPAC,0.0
5466,3MLDAt,0.0
5467,3MOX4HOXPGALDOX,1.0
5468,3MOX4HOXPGALDOX_NADP,0.0
5469,3SALAASPm,0.0
5470,3SALACBOXL_cho,1.0
5471,3SALATAi,1.0
5472,3SALATAim,1.0
5473,3SPYRSP,1.0
5474,3SPYRSPm,1.0
5475,41R1H2MAE12BOOX,1.0
5476,41R2A1H12BOOX,1.0
5477,4ABUTtm,0.0
5478,4HGLSDm,1.0
5479,4MPTNLtm,0.0
5480,4MTOLBUTAMIDEte,0.0
5481,4NPHte,0.0
5482,5ADTSTSTERONEGLCte,1.0
5483,5ADTSTSTERONESte,0.0
5484,5ADTSTSTERONEtr,0.0
5485,5AOPtm,0.0
5486,5DHFtl,1.0
5487,5HLTDL,1.0
5488,5HOMEPRAZOLEte,0.0
5489,5HOXINDACTO2OX,1.0
5490,5HTRPVESSEC_1,1.0
5491,5MTHFt,0.0
5492,5MTHFt2_1,0.0
5493,6DHFtl,1.0
5494,6DHFtm,1.0
5495,6HTSTSTERONEte,0.0
5496,6HTSTSTERONEtr,0.0
5497,6THFtl,1.0
5498,6THFtm,1.0
5499,7DHFtl,1.0
5500,7THFtl,1.0
5501,7THFtm,1.0
5502,A_MANASEly,1.0
5503,A4GNT1g,1.0
5504,AACTOOR,1.0
5505,AASAD3m,1.0
5506,AATA,0.0
5507,ABO2g,1.0
5508,ABO3g,1.0
5509,ABO8g,1.0
5510,ABTD,0.0
5511,ABUTt4_2_r,0.0
5512,ACACT1m,1.0
5513,ACACT1x,1.0
5514,ACACt2m,0.0
5515,ACACT4p,1.0
5516,ACACT6p,1.0
5517,ACACT7p,1.0
5518,ACACtx,0.0
5519,ACALDtm,0.0
5520,ACCOACrm,1.0
5521,ACCOAgt,0.0
5522,ACCOAtn,0.0
5523,ACETONEt2m,0.0
5524,ACGAGBSIDEtg,0.0
5525,ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,0.0
5526,ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,0.0
5527,ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,0.0
5528,ACGALK,1.0
5529,ACGALK2,1.0
5530,ACGALtly,1.0
5531,ACGAM6PS,1.0
5532,ACGBGBSIDEtg,0.0
5533,ACGPID,1.0
5534,ACGSm,1.0
5535,ACHEe,1.0
5536,ACITL,1.0
5537,ACN13ACNGALGBSIDEte,0.0
5538,ACN23ACNGALGBSIDEte,0.0
5539,ACN23ACNGALGBSIDEtg,0.0
5540,ACNACNGAL14ACGLCGALGLUSIDEte,0.0
5541,ACNACNGALGBSIDEte,0.0
5542,ACNAM9PL,1.0
5543,ACNAM9PL2,1.0
5544,ACNAMPH,1.0
5545,ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,0.0
5546,ACOAD1fm,1.0
5547,ACOAH,-1.0
5548,ACOX22x,1.0
5549,ACOX2x,1.0
5550,ACRNtm,0.0
5551,ACSm,1.0
5552,ACt2m,0.0
5553,ACtg,0.0
5554,ACTLMO,1.0
5555,ACTNMO,1.0
5556,ADA,1.0
5557,ADAe,1.0
5558,ADCim,1.0
5559,ADK1m,0.0
5560,ADNCYC,1.0
5561,ADNK1m,1.0
5562,ADNt,0.0
5563,ADPtx,0.0
5564,ADRNCPT1,0.0
5565,ADRNCPT2,0.0
5566,ADRNLPVESSEC_1,1.0
5567,ADRNt,0.0
5568,ADSK,1.0
5569,ADSL1r,1.0
5570,AFLATOXINte,0.0
5571,AG13T17g,1.0
5572,AG13T1g,1.0
5573,AG13T3g,1.0
5574,AGPAT1_1,1.0
5575,AGTix,1.0
5576,AHANDROSTANGLCtr,0.0
5577,AHCYStr,0.0
5578,AHEXASEly,1.0
5579,AKGDm,1.0
5580,AKGtp,0.0
5581,AKR1C1,1.0
5582,AKR1C42,1.0
5583,AKR1D2,1.0
5584,ALAASNNaEx,1.0
5585,ALACYSNaEx,1.0
5586,ALADGLNexR,0.0
5587,ALADGLYexR,0.0
5588,ALAGLNexR,0.0
5589,ALAGLNNaEx,1.0
5590,ALAt4,1.0
5591,ALATA_L,0.0
5592,ALAtN1,0.0
5593,LCARS,-1.0
5594,ALCD22_L,1.0
5595,ALCD2x,1.0
5596,ALDD20x,1.0
5597,ALDD21,1.0
5598,ALOX12,1.0
5599,ALOX5,1.0
5600,ALOX52,1.0
5601,AMCOXO,1.0
5602,AMPTASECGe,1.0
5603,AMPtp,0.0
5604,AMY1e,1.0
5605,ANDRSTRNte,0.0
5606,AOBUTDsm,1.0
5607,APAT2rm,0.0
5608,APNNOXte,0.0
5609,APOCF,1.0
5610,APOC_LYS_BTNPm,1.0
5611,APPNNte,0.0
5612,AQCOBALt,1.0
5613,ARACHCOAtx,0.0
5614,ARACHCPT1,0.0
5615,ARACHCPT2,0.0
5616,ARACHCRNt,0.0
5617,ARACHDtr,0.0
5618,ARGNm,1.0
5619,ARGtm,0.0
5620,ARSA,1.0
5621,ARTCOAL1_cho,1.0
5622,ARTCOAL2_cho,1.0
5623,R_group_phosphotase_1,1.0
5624,ARTFR208,1.0
5625,ARTPLM3,1.0
5626,ARTPLM3m,1.0
5627,ASAH1,1.0
5628,ASCBt4,0.0
5629,ASNALANaEx,1.0
5630,ASNSERNaEx,1.0
5631,ASNTHRNaEx,1.0
5632,ASNtm,1.0
5633,ASNtN1,0.0
5634,ASPCT,0.0
5635,ASPDt6,1.0
5636,ATP2ter,0.0
5637,BILGLCURt,0.0
5638,BILGLCURtr,0.0
5639,ATPH1e,1.0
5640,ATPH2e,1.0
5641,ATPtm,1.0
5642,B_MANNASEly,1.0
5643,B3GALT41g,1.0
5644,B3GALT43g,1.0
5645,B3GALT44g,1.0
5646,B3GALT5g,1.0
5647,B3GNT12g,1.0
5648,B3GNT311g,1.0
5649,B3GNT312g,1.0
5650,B3GNT313g,1.0
5651,B3GNT314g,1.0
5652,B3GNT32g,1.0
5653,B3GNT33g,1.0
5654,B3GNT35g,1.0
5655,B3GNT36g,1.0
5656,BAAT2x,1.0
5657,BAAT4x_cho,1.0
5658,BACCLm,1.0
5659,BALAtmr,0.0
5660,BAMPPALDOX,1.0
5661,BBHOX,1.0
5662,BCDO,1.0
5663,BHBt,0.0
5664,BILDGLCURte,1.0
5665,BILDGLCURtr,0.0
5666,BILIRUBt2,0.0
5667,BILIRUBtr,0.0
5668,BIOCYTtn,0.0
5669,BMTer_U,1.0
5670,BPNT2,1.0
5671,BTND1,1.0
5672,BTND1n,1.0
5673,BTNDe,1.0
5674,BTNPLm,1.0
5675,BTNt2i,0.0
5676,BTNt4i,1.0
5677,BTNtn,0.0
5678,BUP2,1.0
5679,BUTt2m,0.0
5680,BZt,0.0
5681,C14STRr,1.0
5682,C161CPT22,0.0
5683,C180CPT2,0.0
5684,C180CRNt,0.0
5685,C181CPT2,0.0
5686,C204CRNt,0.0
5687,C3STDH1Pr,1.0
5688,C3STKR2r,1.0
5689,C4STMO2r,1.0
5690,CARVEOLte,0.0
5691,CAT2p,1.0
5692,CBL2OR,1.0
5693,CBPSam,1.0
5694,CBPter,0.0
5695,CDSm,1.0
5696,CEPTC,1.0
5697,CEPTE,1.0
5698,CERK,1.0
5699,CERT2gt,0.0
5700,CGLYt3_2,1.0
5701,CHAT,0.0
5702,CHLPCTD,1.0
5703,CHLtm,0.0
5704,CHOLATEt,0.0
5705,CHOLATEt2,1.0
5706,CHOLATEt3,1.0
5707,CHOLPtg,0.0
5708,CHOLt4,0.0
5709,CHOLtg,0.0
5710,CHOLtu,0.0
5711,CHSTEROLSULT,1.0
5712,CHSTEROLt1,0.0
5713,CHSTEROLt2,0.0
5714,CHSTEROLtg,1.0
5715,CHTNASE,1.0
5716,CHTNASEe,1.0
5717,CITMCOAHm,0.0
5718,CITMCOALm,1.0
5719,CITt4_2,0.0
5720,CITtbm,0.0
5721,CKc_cho,1.0
5722,CLFORtex,1.0
5723,CLI2tex,1.0
5724,CLOHtex2_1,1.0
5725,CLPNDCPT2,0.0
5726,CLPNDCRNt,0.0
5727,CLS_hs,1.0
5728,CMPACNAtg,0.0
5729,CMPSASn,1.0
5730,CO2ter,0.0
5731,COAtn,0.0
5732,COAtp,0.0
5733,COAtr,0.0
5734,COQ5m,1.0
5735,CORE2GTg,1.0
5736,CORE4GTg,1.0
5737,CORE5GTg,1.0
5738,CORE8GTg,1.0
5739,COt,0.0
5740,COUCOAFm,1.0
5741,COUMARINte,0.0
5742,CRNtim,0.0
5743,CRNtx,0.0
5744,CRTSTRNt,0.0
5745,CRTSTRNtm,0.0
5746,CSBPASEly,1.0
5747,CSDPASEly,1.0
5748,CSm,1.0
5749,CSNATer,0.0
5750,CSNt,0.0
5751,CSPG_At,1.0
5752,CSPG_Bt,1.0
5753,CSPG_Btly,1.0
5754,CSPG_Et,1.0
5755,CSPG_Etly,1.0
5756,CYSGLNNaEx,1.0
5757,CYSGLTH,0.0
5758,CYSGLUexR,0.0
5759,CYSt4,1.0
5760,CYSTA,0.0
5761,CYSTHRNaEx,1.0
5762,CYSTSERex,1.0
5763,CYTDK1,1.0
5764,CYTDK2m,1.0
5765,CYTDt4,1.0
5766,CYTDtm,0.0
5767,CYTDtn,0.0
5768,CYTK10,0.0
5769,CYTK10n,0.0
5770,CYTK11,0.0
5771,CYTK11n,0.0
5772,CYTK13,0.0
5773,CYTK14n,0.0
5774,CYTK1n,0.0
5775,CYTK3n,0.0
5776,CYTK4n,0.0
5777,CYTK2_1,0.0
5778,CYTK9,0.0
5779,CYTK9n,0.0
5780,D_3AIBt,1.0
5781,D3AIBTm,0.0
5782,DADA,1.0
5783,DADAe,1.0
5784,DADNt4,0.0
5785,DAGKn_hs,1.0
5786,DAGt,0.0
5787,DALAOXx,1.0
5788,DALAt2r,0.0
5789,DALAxt,1.0
5790,DASCBR_1,1.0
5791,DCIm,0.0
5792,DCK2n,0.0
5793,DCSPTN1COAtx,0.0
5794,DCSPTN1CPT2,0.0
5795,DCT,0.0
5796,DDPGAm,0.0
5797,DEBRISOQUINEt,0.0
5798,DEDOLP1_L,1.0
5799,DEDOLR_L,1.0
5800,DESAT16_2,1.0
5801,DESAT18_3,1.0
5802,DESAT18_11,1.0
5803,DESAT18_5,1.0
5804,DESAT18_8,1.0
5805,DESAT18_9,1.0
5806,DESAT20_1,1.0
5807,DESAT20_2,1.0
5808,DESAT22_1p,1.0
5809,DGAT,1.0
5810,DGCHOLtx,0.0
5811,DGK2m,0.0
5812,DGNSKm,1.0
5813,DGTPtn,0.0
5814,DGULND,0.0
5815,DHAAt1r,0.0
5816,DHCHOLESTANATEtm,0.0
5817,DHCR241r,1.0
5818,DHCR242r,1.0
5819,DHCR243r,1.0
5820,DHCR71r,1.0
5821,DHCR72r,1.0
5822,DHCRD1,1.0
5823,DHEAStr,0.0
5824,DHPM2,1.0
5825,DHPR2,1.0
5826,DIDPtn,0.0
5827,DIGALSIDEtg,0.0
5828,DINt,0.0
5829,DKMPPD,1.0
5830,D_LACtm,0.0
5831,DLNLCGCRNt,0.0
5832,DLNLCGt,0.0
5833,DM_13_cis_oretn_n,1.0
5834,DM_13_cis_retn_n,1.0
5835,DM_avite2_c,1.0
5836,DM_bvite_c,1.0
5837,DM_core7_g,1.0
5838,DM_core8_g,1.0
5839,DM_datp_m,1.0
5840,DM_datp_n,1.0
5841,DM_dctp_m,1.0
5842,DM_dctp_n,1.0
5843,DM_dgtp_m,1.0
5844,DM_dgtp_n,1.0
5845,DM_dttp_m,1.0
5846,DM_dttp_n,1.0
5847,DM_ethamp_r,1.0
5848,DM_gncore2_g,1.0
5849,DM_gpi_sig_r,1.0
5850,DM_hretn_n,1.0
5851,DM_m3gacpail_prot_hs_r,1.0
5852,DM_mem2emgacpail_prot_hs_r,1.0
5853,DM_sTn_antigen_g,1.0
5854,SK_T_antigen_g,1.0
5855,DM_yvite_c,1.0
5856,DMHPTCRNt,0.0
5857,DMNONCOACRNCPT1,0.0
5858,DNDPt12m,1.0
5859,DNDPt19m,1.0
5860,DNDPt23m,1.0
5861,DNDPt24m,1.0
5862,DNDPt2m,1.0
5863,DNDPt30m,1.0
5864,DNDPt31m,1.0
5865,DNDPt3m,1.0
5866,DNDPt41m,1.0
5867,DNDPt44m,1.0
5868,DNDPt46m,1.0
5869,DNDPt47m,1.0
5870,DNDPt48m,1.0
5871,DNDPt4m,1.0
5872,DNDPt51m,1.0
5873,DNDPt53m,1.0
5874,DNDPt54m,1.0
5875,DNDPt58m,1.0
5876,DNDPt7m,1.0
5877,DOGULNO1,1.0
5878,DOLGLCP_Lter,1.0
5879,DOLK_L,1.0
5880,DOLMANP_Uter,1.0
5881,DOLPH_Ler,1.0
5882,DOPABMO_1,1.0
5883,DOPACHRMISO,1.0
5884,DOPAMT,1.0
5885,DOPAQNISO1,0.0
5886,DOPASFt,1.0
5887,DOPASULT,1.0
5888,DORNOp,1.0
5889,DPGM,0.0
5890,DPHMBDCm,1.0
5891,DPMVDx,1.0
5892,DPPS,1.0
5893,DRIBt,0.0
5894,DRPA,1.0
5895,DTTPtn,0.0
5896,DUMPtn,0.0
5897,DURIK1m,1.0
5898,DURItn,0.0
5899,DUTPDPn,1.0
5900,EAFLATOXINte,0.0
5901,EBASTINEOHte,0.0
5902,EBASTINEtr,0.0
5903,EBP1r,1.0
5904,EBP2r,1.0
5905,ECOAH1m,0.0
5906,ECOAH1x,0.0
5907,EHGLAT2m,1.0
5908,EHGLATm,1.0
5909,EICOSTETCPT2,0.0
5910,EICOSTETCRNt,0.0
5911,EICOSTETt,0.0
5912,ELAIDCPT1,0.0
5913,ELAIDCPT2,0.0
5914,ELAIDCRNt,0.0
5915,ELAIDt,0.0
5916,ENGASE3ly,1.0
5917,ENGASEly,1.0
5918,ESTRADIOLGLCt,0.0
5919,ESTRADIOLGLCt2,1.0
5920,ESTRADIOLtr,0.0
5921,ESTRIOLGLCtr,0.0
5922,ESTRONEGLCtr,0.0
5923,ESTSULT,1.0
5924,ETHP,1.0
5925,ETOHMO,1.0
5926,ETOHtx,0.0
5927,EX_10fthf_e,0.0
5928,EX_1glyc_hs_e,0.0
5929,EX_2425dhvitd2_e,0.0
5930,EX_2425dhvitd3_e,0.0
5931,EX_25hvitd2_e,0.0
5932,EX_34dhoxpeg_e,0.0
5933,EX_3aib_e,0.0
5934,EX_3aib__D_e,0.0
5935,EX_3mlda_e,0.0
5936,EX_4hdebrisoquine_e,0.0
5937,EX_4mtolbutamide_e,0.0
5938,EX_4nph_e,0.0
5939,EX_4nphsf_e,0.0
5940,EX_6thf_e,0.0
5941,EX_abt_e,0.0
5942,EX_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_e,0.0
5943,EX_ach_e,0.0
5944,EX_acn13acngalgbside_hs_e,0.0
5945,EX_acn23acngalgbside_hs_e,0.0
5946,EX_acnacngalgbside_hs_e,0.0
5947,EX_acngalacglcgal14acglcgalgluside_hs_e,0.0
5948,EX_adprbp_e,0.0
5949,EX_adrn_e,0.0
5950,EX_adrnl_e,0.0
5951,EX_aflatoxin_e,0.0
5952,EX_ak2lgchol_hs_e,0.0
5953,EX_amp_e,0.0
5954,EX_apnnox_e,0.0
5955,EX_aprgstrn_e,0.0
5956,EX_aqcobal_e,0.0
5957,EX_arachd_e,0.0
5958,EX_ascb__L_e,0.0
5959,EX_asp__D_e,0.0
5960,EX_atp_e,0.0
5961,EX_bilglcur_e,0.0
5962,EX_bilirub_e,0.0
5963,EX_camp_e,0.0
5964,EX_chsterol_e,0.0
5965,EX_cmp_e,0.0
5966,EX_co_e,0.0
5967,EX_crtsl_e,0.0
5968,EX_cspg_a_e,0.0
5969,EX_cspg_b_e,0.0
5970,EX_cspg_d_e,0.0
5971,EX_debrisoquine_e,0.0
5972,EX_dgchol_e,0.0
5973,EX_dopasf_e,0.0
5974,EX_ebastineoh_e,0.0
5975,EX_elaid_e,0.0
5976,EX_estradiol_e,0.0
5977,EX_estriolglc_e,0.0
5978,EX_estroneglc_e,0.0
5979,EX_estrones_e,0.0
5980,EX_fuc13galacglcgal14acglcgalgluside_hs_e,0.0
5981,EX_fuc14galacglcgalgluside_hs_e,0.0
5982,EX_fucacgalfucgalacglcgalgluside_hs_e,0.0
5983,EX_fucacngal14acglcgalgluside_hs_e,0.0
5984,EX_fucfuc132galacglcgal14acglcgalgluside_hs_e,0.0
5985,EX_fucfucfucgalacglcgal14acglcgalgluside_hs_e,0.0
5986,EX_fucgalfucgalacglcgalgluside_hs_e,0.0
5987,EX_galfuc12gal14acglcgalgluside_hs_e,0.0
5988,EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs_e,0.0
5989,EX_galgalgalthcrm_hs_e,0.0
5990,EX_gbside_hs_e,0.0
5991,EX_gchola_e,0.0
5992,EX_gd1b2_hs_e,0.0
5993,EX_glygn2_e,0.0
5994,EX_glygn4_e,0.0
5995,EX_glygn5_e,0.0
5996,EX_gmp_e,0.0
5997,EX_gp1c_hs_e,0.0
5998,EX_gq1b_hs_e,0.0
5999,EX_gthrd_e,0.0
6000,EX_gtp_e,0.0
6001,EX_h2o2_e,0.0
6002,EX_hco3_e,0.0
6003,EX_hdca_e,0.0
6004,EX_hestratriol_e,0.0
6005,EX_hista_e,0.0
6006,EX_hpdca_e,0.0
6007,EX_idp_e,0.0
6008,EX_inost_e,0.0
6009,EX_ksi_deg1_e,0.0
6010,EX_ksii_core2_e,0.0
6011,EX_leuktrA4_e,0.0
6012,EX_leuktrF4_e,0.0
6013,EX_lgnc_e,0.0
6014,EX_lneldc_e,0.0
6015,EX_lnlncg_e,0.0
6016,EX_mag_hs_e,0.0
6017,EX_n2m2nmasn_e,0.0
6018,EX_ncam_e,0.0
6019,EX_no_e,0.0
6020,EX_nrpphrsf_e,0.0
6021,EX_nrvnc_e,0.0
6022,EX_o2s_e,0.0
6023,EX_omeprazole_e,0.0
6024,EX_pe_hs_e,0.0
6025,EX_peplys_e,0.0
6026,EX_pglyc_hs_e,0.0
6027,EX_prgstrn_e,0.0
6028,EX_prostge1_e,0.0
6029,EX_ptdca_e,0.0
6030,EX_rbt_e,0.0
6031,EX_retinol_9_cis_e,0.0
6032,EX_retinol_cis_11_e,0.0
6033,EX_retn_e,0.0
6034,EX_retnglc_e,0.0
6035,EX_Rtotal_e,0.0
6036,EX_s2l2fn2m2masn_e,0.0
6037,EX_sl__L_e,0.0
6038,EX_sphs1p_e,0.0
6039,EX_srtn_e,0.0
6040,EX_strch1_e,0.0
6041,EX_strch2_e,0.0
6042,EX_tag__D_e,0.0
6043,EX_tethex3_e,0.0
6044,EX_tettet6_e,0.0
6045,EX_thf_e,0.0
6046,EX_thmtp_e,0.0
6047,EX_thyox__L_e,0.0
6048,EX_tmndnc_e,0.0
6049,EX_tolbutamide_e,0.0
6050,EX_tststerone_e,0.0
6051,EX_tsul_e,0.0
6052,EX_txa2_e,0.0
6053,EX_ump_e,0.0
6054,EX_urate_e,0.0
6055,EX_utp_e,0.0
6056,EX_vacc_e,0.0
6057,EX_whtststerone_e,0.0
6058,EX_xolest_hs_e,0.0
6059,EX_xolest2_hs_e,0.0
6060,EX_xoltri24_e,0.0
6061,EX_xylt_e,0.0
6062,EX_yvite_e,0.0
6063,F1PGT,0.0
6064,FACOAL150,1.0
6065,FACOAL180,1.0
6066,FACOAL1812_1,1.0
6067,FACOAL1813,1.0
6068,FACOAL1832,1.0
6069,FACOAL191,1.0
6070,FACOAL200,1.0
6071,FACOAL206,1.0
6072,FACOAL224,1.0
6073,FACOAL226,1.0
6074,FACOAL244_1,1.0
6075,FACOAL245_2,1.0
6076,FACOAL246_1,1.0
6077,FACOAL260,1.0
6078,FADDP,1.0
6079,FAEL183,1.0
6080,FAH3_1,1.0
6081,FAOXC140,1.0
6082,FAOXC150m,1.0
6083,FAOXC160,1.0
6084,FAOXC161802m,1.0
6085,FAOXC16180m,1.0
6086,FAOXC170m,1.0
6087,FAOXC180,1.0
6088,FAOXC1811602m_1,1.0
6089,25HVITD2t,1.0
6090,CRNCARtm,0.0
6091,r2434,0.0
6092,CARN160t_m,0.0
6093,CARN1819Zt_m,0.0
6094,r2437,0.0
6095,FAOXC183803m,1.0
6096,r2438,0.0
6097,r2447,1.0
6098,FAOXC183806x,1.0
6099,r2449,1.0
6100,r2465_1,1.0
6101,r2482,1.0
6102,FAOXC18480x,1.0
6103,r2483,1.0
6104,r2485,1.0
6105,FAOXC200180m,1.0
6106,r2490,1.0
6107,r2494,1.0
6108,FAOXC204184m,1.0
6109,r2495,1.0
6110,r2497,1.0
6111,FAOXC2242046m,1.0
6112,r2498,1.0
6113,r2499,1.0
6114,r2501,1.0
6115,FAOXC2242046x,1.0
6116,r2503,1.0
6117,r2507,0.0
6118,r2508,0.0
6119,r2511,0.0
6120,FAOXC2251836x,1.0
6121,r2513,1.0
6122,r2521,0.0
6123,r2526,0.0
6124,r2535,0.0
6125,r2537,0.0
6126,r2539,0.0
6127,EX_sprm_e,0.0
6128,GNK,0.0
6129,FACOAE180,0.0
6130,GULND,0.0
6131,FAOXC226,1.0
6132,RE0453N,0.0
6133,RE0512M,1.0
6134,RE1925C,0.0
6135,FAOXC226205x,1.0
6136,RE1933C,0.0
6137,RE2079R,0.0
6138,RE2112C,1.0
6139,RE2147C,1.0
6140,RE2154C,0.0
6141,FAOXC240200x_1,1.0
6142,RE2235C,1.0
6143,RE2235R,1.0
6144,RE2269E,0.0
6145,r2343,0.0
6146,r2346,0.0
6147,r2353,0.0
6148,r2356,0.0
6149,r2361,0.0
6150,RE2270E,0.0
6151,RE2304E,0.0
6152,RE2327C,0.0
6153,RE2349C,0.0
6154,RE2404C,1.0
6155,RE2407C,0.0
6156,RE2410C,0.0
6157,RE2428M,0.0
6158,RE2439C,1.0
6159,r2364,0.0
6160,r2365,0.0
6161,r2367,0.0
6162,r2368,0.0
6163,ASCBt5,1.0
6164,r2371,0.0
6165,r2372,0.0
6166,AKGCITtm,0.0
6167,r2376,0.0
6168,RE2514E,0.0
6169,RE2541C,0.0
6170,RE2541E,0.0
6171,RE2624M,0.0
6172,RE2624X,0.0
6173,RE2625C,0.0
6174,r2378,0.0
6175,r2379,0.0
6176,r2380,0.0
6177,RE2626C,0.0
6178,RE2635R,1.0
6179,r2381,1.0
6180,r2386,1.0
6181,RE2636R,1.0
6182,RE2637C,1.0
6183,r2389,1.0
6184,RE2637X,1.0
6185,r2390,1.0
6186,RE2638C,1.0
6187,r2391,1.0
6188,r2392,1.0
6189,r2393,1.0
6190,r2394,1.0
6191,r2395,1.0
6192,r2397,1.0
6193,RE2640C,0.0
6194,RE2649C,0.0
6195,RE2655R,0.0
6196,RE3185M,0.0
6197,RE3186M,0.0
6198,RE3189M,0.0
6199,RE3190M,0.0
6200,r2398,1.0
6201,r2401,1.0
6202,r2402,1.0
6203,RE3191M,0.0
6204,RE3195M,0.0
6205,r2403,1.0
6206,FAOXC241181x,1.0
6207,r2406,1.0
6208,r2410,1.0
6209,r2413,1.0
6210,r2416,1.0
6211,RE3198C,0.0
6212,RE3218C,0.0
6213,RE3220C,0.0
6214,RE3225C,1.0
6215,r2420,0.0
6216,r2425,1.0
6217,RE3226C,1.0
6218,FAOXC80,1.0
6219,RE3227C,0.0
6220,RE1517X,0.0
6221,RE1518M,0.0
6222,RE1521M,0.0
6223,RE1521X,0.0
6224,RE1523M,0.0
6225,RE1523X,0.0
6226,RE3229C,0.0
